"Competitive Bid Service Area ID","Competitive Bid Service Area Name","Company Name","DBA Name","Address","Address 2","City","State","Zip","Zip Plus 4","Phone","Toll-Free Telephone","Product Category Name","Competitive Bid?"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05711","1805 WILMINGTON RD                                     ","                                                       ","NEW CASTLE                    ","PA","16105","    ","(724)656-9185","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #04008","242 5TH AVE                                            ","# 250                                                  ","PITTSBURGH                    ","PA","15222","    ","(412)566-2619","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #03168","3800 PINE AVE                                          ","                                                       ","ERIE                          ","PA","16504","    ","(814)825-1564","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #04064","544 PENN ST                                            ","                                                       ","READING                       ","PA","19602","    ","(610)376-2577","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #04215","820 EDGEWOOD RD                                        ","                                                       ","YORK                          ","PA","17402","    ","(717)757-6252","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #04082","410E 12TH ST                                           ","                                                       ","ERIE                          ","PA","16503","    ","(814)456-7071","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 04662","765 EAST COUNTY LINE RD                                ","                                                       ","HATBORO                       ","PA","19040","    ","(215)322-2443","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 02297","385 NORTH BROAD ST.                                    ","                                                       ","LITITZ                        ","PA","17543","    ","(717)627-0081","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05721","440 N READING RD                                       ","                                                       ","EPHRATA                       ","PA","17522","    ","(717)733-1818","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05723","606 S MAIN ST                                          ","                                                       ","SHREWBURY                     ","PA","17361","    ","(717)235-4618","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05734","2001 N 11TH ST                                         ","                                                       ","READING                       ","PA","19604","    ","(610)921-1200","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05743","29 WEST 21ST STREET                                    ","                                                       ","NORTHAMPTON                   ","PA","18067","    ","(610)261-2720","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #01787","4950 FREEMANSBURG AVE                                  ","                                                       ","EASTON                        ","PA","18045","    ","(610)694-8871","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #02589","558 PITTSBURGH ST                                      ","                                                       ","MARS                          ","PA","16046","    ","(424)625-5577","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #03062","3192 ROUTE 115                                         ","                                                       ","EFFORT                        ","PA","18330","    ","(570)688-2302","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #02575","4035 N GEORGE ST, EXT                                  ","                                                       ","MANCHESTER                    ","PA","17345","    ","(717)266-2212","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 00342","3016 ROUTE 940                                         ","                                                       ","POCONO SUMMIT                 ","PA","18344","    ","(570)839-6670","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05090","551 HARRISBURG AVE                                     ","                                                       ","LANCASTER                     ","PA","17604","    ","(717)391-9503","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05081","101 W. CITY AVENUE                                     ","                                                       ","BALA CYNWYD                   ","PA","19004","    ","(610)668-3890","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #01805","101 REECEVILLE RD                                      ","                                                       ","COATESVILLE                   ","PA","19320","    ","(610)466-7166","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10128","500 CENTRE ST                                          ","                                                       ","FREELAND                      ","PA","18224","    ","(570)636-2520","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 07275","723 LOMBARD RD                                         ","                                                       ","RED LION                      ","PA","17356","    ","(717)244-4501","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 03598","599 BELL TAVERN BLVD                                   ","                                                       ","DOWNINGTOWN                   ","PA","19335","    ","(610)873-5480","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 10061","7000 BUTLER PIKE                                       ","                                                       ","AMBLER                        ","PA","19002","    ","(215)654-8914","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 10034","611 DUNCAN AVE                                         ","                                                       ","PITTSBURGH                    ","PA","15237","    ","(412)358-8690","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHAMRACY # 10090","2132 SOUTH ST                                          ","                                                       ","PHILADELPHIA                  ","PA","19146","    ","(215)772-1260","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10399","3373 E LINCOLN HWY                                     ","                                                       ","PARKESBURG                    ","PA","19365","    ","(610)857-0507","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #03875","1450 POTTSTOWN PIKE                                    ","                                                       ","WEST CHESTER                  ","PA","19380","    ","(610)692-6393","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10045","2239 PERKIOMEN AVE                                     ","                                                       ","READING                       ","PA","19606","    ","(610)779-7939","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05241","3265 COUNTY LINE RD                                    ","                                                       ","CHALFONT                      ","PA","18914","    ","(215)996-9809","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10288","717 EAST MAIN ST                                       ","                                                       ","PALMYRA                       ","PA","17078","    ","(717)838-8242","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #02170","3331 GRANT AVE                                         ","                                                       ","PHILADELPHIA                  ","PA","19114","    ","(215)464-2636","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #05346","260 ROCK HILL RD                                       ","                                                       ","BALA CYNWYD                   ","PA","19004","    ","(610)667-5290","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10250","1198 SCALP AVE                                         ","                                                       ","JOHNSTOWN                     ","PA","15904","    ","(814)266-1454","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10371","1040 W CHESTER PIKE                                    ","                                                       ","WEST CHESTER                  ","PA","19382","    ","(610)344-7469","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10249","1650 MENOHER BLVD                                      ","                                                       ","JOHNSTOWN                     ","PA","15905","    ","(814)255-2792","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #07253","1678 SUSQUEHANNA RD                                    ","                                                       ","DRESHER                       ","PA","19025","    ","(215)628-2712","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10526","259 MARKET ST                                          ","                                                       ","PHILADELPHIA                  ","PA","19106","    ","(215)625-3740","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #17680","749 N KROCKS RD                                        ","                                                       ","ALLENTOWN                     ","PA","18106","    ","(610)366-1103","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #17682","1122 CHESTNUT ST                                       ","# 38                                                   ","PHILADELPHIA                  ","PA","19107","    ","(215)574-3502","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10459","1919 MARKET ST                                         ","STE 150                                                ","PHILADELPHIA                  ","PA","19103","    ","(215)665-8072","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 10767","4664 BROWNS HILL RD                                    ","                                                       ","PITTSBURGH                    ","PA","15217","    ","(412)521-3059","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17638","201 S HILLS VLG                                        ","                                                       ","PITTSBURGH                    ","PA","15241","    ","(412)595-9381","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17618","6231 PENN AVE                                          ","                                                       ","PITTSBURGH                    ","PA","15206","    ","(412)626-3259","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17585","160 W DEKALB PIKE                                      ","                                                       ","KING OF PRUSSIA               ","PA","19406","    ","(610)312-0057","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17577","31 WILSON AVE                                          ","                                                       ","HANOVER                       ","PA","17331","    ","(717)634-3141","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17572","100 UPLAND SQUARE DR                                   ","                                                       ","POTTSTOWN                     ","PA","19464","    ","(484)654-3581","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17569","960 LITITZ PIKE                                        ","                                                       ","LITITZ                        ","PA","17543","    ","(717)627-8251","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17564","455 CARNEGIE BLVD                                      ","                                                       ","MALVERN                       ","PA","19355","    ","(484)913-3751","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17563","3835 DRYLAND WAY                                       ","                                                       ","EASTON                        ","PA","18045","    ","(610)250-5281","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17557","4599 PERKIOMEN AVE                                     ","                                                       ","READING                       ","PA","19606","    ","(484)651-1921","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17555","2450 SHOPPERS LN                                       ","                                                       ","WYNCOTE                       ","PA","19095","    ","(267)628-3281","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17542","180 EAGLEVIEW BLVD                                     ","                                                       ","EXTON                         ","PA","19341","    ","(484)713-0151","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17495","501 MARKET PLACE BLVD                                  ","                                                       ","SELINSGROVE                   ","PA","17870","    ","(570)743-4931","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17493","170 S LYCOMING MALL RD                                 ","                                                       ","MUNCY                         ","PA","17756","    ","(570)940-1001","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17448","2661 FREEPORT RD                                       ","                                                       ","PITTSBURGH                    ","PA","15238","    ","(412)820-6781","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17207","4000 MONUMENT RD                                       ","                                                       ","PHILA DELPHIA                 ","PA","19131","    ","(267)233-5021","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17199","8931 RTE 30                                            ","                                                       ","NORTH HUNTINGDON              ","PA","15642","    ","(724)863-5398","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17186","87 WAGNER RD                                           ","                                                       ","MONACA                        ","PA","15061","    ","(724)728-7259","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17379","1200 BALTIMORE PIKE                                    ","                                                       ","SPRINGFIELD                   ","PA","19064","    ","(484)470-2321","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17370","4220 N 5TH ST HWY                                      ","                                                       ","TEMPLE                        ","PA","19560","    ","(610)921-5140","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17321","610 N WEST END BLVD                                    ","                                                       ","QUAKERTOWN                    ","PA","18951","    ","(215)529-2721","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17317","913 NORLAND AVE                                        ","                                                       ","CHAMBERSBURG                  ","PA","17201","    ","(717)709-2061","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17280","6416 CARLISLE PIKE                                     ","                                                       ","MECHANICSBURG                 ","PA","17050","    ","(717)796-5781","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17475","7400 BUSTLETON AVE                                     ","                                                       ","PHILADELPHIA                  ","PA","19152","    ","(267)350-9481","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17462","912 AIRPORT CENTER DR                                  ","                                                       ","ALLENTOWN                     ","PA","18109","    ","(610)573-5711","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17336","550 GRANDVIEW CROSSING DR                              ","                                                       ","GIBSONIA                      ","PA","15044","    ","(724)799-2238","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17279","4801 MCKNIGHT RD                                       ","STE 3                                                  ","PITTSBURGH                    ","PA","15237","    ","(412)536-1808","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17266","4600 HIGH POINTE BLVD                                  ","                                                       ","HARRISBURG                    ","PA","17111","    ","(717)558-4151","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17264","120 MATTHEW DR                                         ","                                                       ","UNIONTOWN                     ","PA","15401","    ","(724)439-6681","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17252","600 HATTON DR                                          ","                                                       ","GLEN MILLS                    ","PA","19342","    ","(610)808-9055","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17214","1824 E RIDGE PIKE                                      ","                                                       ","ROYERSFORD                    ","PA","19468","    ","(610)226-2152","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16498","201 SUNRISE BLVD                                       ","                                                       ","EXTON                         ","PA","19341","    ","(610)280-7276","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16632","315 COLONNADE BLVD                                     ","                                                       ","STATE COLLEGE                 ","PA","16803","    ","(814)861-8935","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16631","6700 PEACH ST                                          ","                                                       ","ERIE                          ","PA","16509","    ","(814)860-8711","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16632","1717 LEBANON CHURCH RD                                 ","                                                       ","WEST MIFFLIN                  ","PA","15236","    ","(412)502-0021","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17185","246 WESTMINSTER DR                                     ","                                                       ","CARLISLE                      ","PA","17013","    ","(717)249-3509","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17165","288 MT NEBO POINTE DR                                  ","                                                       ","PITTSBURGH                    ","PA","15237","    ","(412)536-8201","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17163","2701 CASTOR AVE                                        ","                                                       ","PHILADELPHIA                  ","PA","19134","    ","(215)305-9051","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17160","2385 COVERED BRIDGE DR                                 ","                                                       ","LANCASTER                     ","PA","17602","    ","(717)390-9925","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #16541","800 ROCKHILL DR                                        ","                                                       ","BENSALEM                      ","PA","19020","    ","(215)364-9630","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16521","125 WITCHWOOD DR                                       ","                                                       ","NORTH WALES                   ","PA","19454","    ","(215)699-7767","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #16500","857 BALTIMORE PIKE                                     ","                                                       ","SPRINGFIELD                   ","PA","19064","    ","(610)338-0548","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16995","2251 YORK CROSSING DR                                  ","                                                       ","YORK                          ","PA","17408","    ","(717)767-2362","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #16499","2331 E LINCOLN HWY                                     ","                                                       ","LANGHORNE                     ","PA","19047","    ","(215)269-0750","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16966","3400 WILKES-BARRE TOWNSHIP COMMONS                     ","                                                       ","WILKES-BARRE TOWNSHI          ","PA","18702","    ","(570)829-4983","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16616","2250 CHEMICAL RD                                       ","                                                       ","PLYMOUTH MEETING              ","PA","19462","    ","(610)276-0043","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16932","11000 ROOSEVELT BLVD                                   ","STE 3                                                  ","PHILADELPHIA                  ","PA","19116","    ","(215)305-0001","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16608","155 POCONO CMNS                                        ","                                                       ","STROUDSBURG                   ","PA","18360","    ","(570)426-1044","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #16607","1717 ROUTE 228                                         ","                                                       ","CRANBERRY TWP                 ","PA","16066","    ","(724)778-9007","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16840","1600 N CEDAR CREST BLVD                                ","                                                       ","ALLENTOWN                     ","PA","18104","    ","(610)398-6617","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16806","1140 COMMERCE BLVD                                     ","                                                       ","DICKSON CITY                  ","PA","18519","    ","(570)383-7129","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16775","1 MIFFLIN ST                                           ","                                                       ","PHILADELPHIA                  ","PA","19148","    ","(215)463-3301","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16752","200 BUTLER COMMONS                                     ","                                                       ","BUTLER                        ","PA","16001","    ","(724)283-7269","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #16604","1495 OLD YORK RD                                       ","                                                       ","ABINGTON                      ","PA","19001","    ","(215)572-8085","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #16602","5125 JONESTOWN RD                                      ","STE 331                                                ","HARRISBURG                    ","PA","17112","    ","(717)671-6903","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16601","360 E WATERFRONT DR                                    ","                                                       ","HOMESTEAD                     ","PA","15120","    ","(412)464-2623","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16577","2769 PAPERMILL RD                                      ","                                                       ","WYOMISSING                    ","PA","19610","    ","(610)374-9942","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16635","200 MILL RD                                            ","                                                       ","PHOENIXVILLE                  ","PA","19460","    ","(610)650-3927","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16576","2610 PLEASANT VALLEY RD                                ","                                                       ","YORK                          ","PA","17402","    ","(717)755-0462","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16573","9805 MCKNIGHT RD                                       ","                                                       ","PITTSBURGH                    ","PA","15237","    ","(412)369-9446","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16572","600 CHAUVET DR                                         ","                                                       ","PITTSBURGH                    ","PA","15275","    ","(412)190-0802","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 16554","401 EASTON RD                                          ","                                                       ","WARRINGTON                    ","PA","18976","    ","(215)491-5377","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #17689","201 W BEAVER AVE                                       ","                                                       ","STATE COLLEGE                 ","PA","16801","    ","(814)238-1962","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10378","501 N 22ND ST                                          ","                                                       ","PHILADELPHIA                  ","PA","19130","    ","(215)587-0271","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 17696","7162 RIDGE AVE                                         ","                                                       ","PHILADELPHIA                  ","PA","19128","    ","(215)483-2124","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 10825","2400 BUTLER PIKE                                       ","                                                       ","PLYMOUTH MEETING              ","PA","19462","    ","(610)941-5313","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #10493","901 SUMNEYTOWN PIKE                                    ","                                                       ","SPRING HOUSE                  ","PA","19477","    ","(215)646-5089","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY # 10377","339 E LANCASTER AVE                                    ","                                                       ","WYNNEWOOD                     ","PA","19096","    ","(610)649-1391","","Blood Glucose Monitors & Supplies: Mail Order","N"
"","","PENNSYLVANIA CVS PHARMACY, L.L.C.                                     ","CVS PHARMACY #17704","2001 PENNSYLVANIA AVE                                  ","                                                       ","PHILADELPHIA                  ","PA","19130","    ","(215)575-9227","","Blood Glucose Monitors & Supplies: Mail Order","N"
